,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000050,36.43971408,0.090879462,0.484681845,0.187503333,0.85126601,0.933827922
AAEL000051,15.38710403,2.431668862,0.682922329,3.56068144,0.000369894,0.002503847
AAEL000053,16.88995338,0.722377204,0.632527807,1.142048139,0.253434011,0.482120579
AAEL000055,25.13968744,1.150272756,0.448512487,2.564639314,0.010328311,0.0441152
AAEL000057,0,NA,NA,NA,NA,NA
AAEL000058,0,NA,NA,NA,NA,NA
AAEL000063,0,NA,NA,NA,NA,NA
AAEL000064,0,NA,NA,NA,NA,NA
AAEL000065,1.155021984,-0.855224877,2.075309422,-0.412095116,0.680269709,NA
AAEL000066,0,NA,NA,NA,NA,NA
AAEL000069,0,NA,NA,NA,NA,NA
AAEL000071,0,NA,NA,NA,NA,NA
AAEL000073,0.203497538,1.83583265,4.080472857,0.44990684,0.652777615,NA
AAEL000074,1.240980725,-0.81069368,1.870888604,-0.433320123,0.664782221,NA
AAEL000075,0.298787703,0.87406078,4.026941215,0.217053275,0.828166827,NA
AAEL000076,16.87700511,-1.304751825,0.566268989,-2.304120215,0.021215896,0.07774612
AAEL000077,44.75456509,0.149930567,0.393338794,0.381174116,0.703074054,0.853858326
AAEL000079,239.9436766,-0.222066662,0.305228228,-0.727543005,0.466893381,0.690776526
AAEL000080,579.0005686,6.832091326,0.444090752,15.38444857,2.08E-53,5.19E-51
AAEL000081,19.49178997,-0.619610596,0.559332452,-1.107768007,0.26796202,0.498769643
AAEL000084,69.84674703,0.765778445,0.305661751,2.505313281,0.012234298,0.049722879
AAEL000085,0,NA,NA,NA,NA,NA
AAEL000087,0.203497538,1.83583265,4.080472857,0.44990684,0.652777615,NA
AAEL000088,13.53263097,-0.931833948,0.598510823,-1.556920797,0.119489291,0.291289394
AAEL000089,0.095290165,-0.087720702,4.080472857,-0.021497681,0.982848654,NA
AAEL000090,150.5494168,0.255227481,0.25549522,0.998952078,0.317817907,0.554620841
AAEL000091,15.51537369,0.613573219,0.629052713,0.975392372,0.329365666,0.565783596
AAEL000092,320.2443682,0.353024056,0.276029445,1.278936223,0.200919516,0.414547346
AAEL000094,0.220462682,1.83583265,4.080472857,0.44990684,0.652777615,NA
AAEL000095,0.491575612,-0.236168086,3.389535661,-0.069675646,0.944451826,NA
AAEL000097,0,NA,NA,NA,NA,NA
AAEL000098,0,NA,NA,NA,NA,NA
AAEL000099,1.382120804,4.367666379,2.314557983,1.887041246,0.059154778,NA
AAEL000101,319.9015879,2.911131275,0.235806901,12.34540324,5.16E-35,6.14E-33
AAEL000102,117.7916716,1.560682785,0.293879557,5.310620455,1.09E-07,1.63E-06
AAEL000106,8.415275575,2.061286719,0.7620489,2.704927096,0.006831938,0.031309123
AAEL000107,4.195640009,-0.136956561,1.007842534,-0.135890832,0.891907583,0.953872192
AAEL000108,0,NA,NA,NA,NA,NA
AAEL000109,1.627980303,4.625556176,2.55050326,1.813585675,0.069741537,NA
AAEL000111,0.220462682,1.83583265,4.080472857,0.44990684,0.652777615,NA
AAEL000113,0,NA,NA,NA,NA,NA
AAEL000115,12.75549863,-1.135748089,0.64796998,-1.752778869,0.079639972,0.216666371
AAEL000116,4.64826233,0.392776,0.936654858,0.419339094,0.674968329,0.836383316
AAEL000117,0,NA,NA,NA,NA,NA
AAEL000118,13.41309236,-0.634812188,0.669317141,-0.948447528,0.342901673,0.580530349
AAEL000119,12.7741576,1.491099715,0.647963476,2.301209512,0.021379792,0.078131282
AAEL000122,4.899028003,-0.254938234,0.968177438,-0.263317677,0.792305736,0.905160945
AAEL000123,0,NA,NA,NA,NA,NA
AAEL000124,0.127537047,-0.087720702,4.080472857,-0.021497681,0.982848654,NA
AAEL000126,12.3006154,0.149159986,0.938763343,0.15888987,0.873755642,0.94572552
AAEL000127,23.72069129,1.836950355,0.588005894,3.124033915,0.001783899,0.010204311
AAEL000128,233.6655471,0.119849958,0.246151588,0.48689492,0.626332799,0.806585552
AAEL000134,0.271576084,-1.135484243,4.026168252,-0.282026029,0.777923552,NA
AAEL000137,1.759083134,-0.85362292,1.810086872,-0.471592239,0.637217868,NA
AAEL000138,205.9156415,-0.204203353,0.282770107,-0.722153255,0.470200259,0.692917551
AAEL000139,0,NA,NA,NA,NA,NA
AAEL000140,4.064824385,0.619609722,1.00814356,0.614604652,0.538815841,0.747357657
AAEL000143,25.13750344,0.512914609,0.443493576,1.156532218,0.247463529,0.474687077
AAEL000146,7.038250155,2.662882344,1.028918161,2.588040958,0.00965235,0.04178493
