,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000651,3384.883051,0.578679186,0.138154174,4.188647861,2.81E-05,0.00054499
AAEL000652,0,NA,NA,NA,NA,NA
AAEL000654,116.402505,-0.161264266,0.250171652,-0.644614467,0.519177057,0.787694426
AAEL000656,69.25763424,-1.625002468,0.328710738,-4.943563693,7.67E-07,2.31E-05
AAEL000658,0.837709398,-1.753049319,2.353307247,-0.744930064,0.456313999,NA
AAEL000659,6.920225313,-0.742860363,0.893621105,-0.831292322,0.405808511,0.7062993
AAEL000660,14.95057305,0.596403956,0.551388777,1.081639635,0.279412686,0.584345194
AAEL000661,3.253458545,-3.096268561,1.459100797,-2.122038839,0.033834477,0.155903278
AAEL000663,67.86794557,1.012831095,0.455833258,2.221933302,0.026287813,0.130555529
AAEL000665,0,NA,NA,NA,NA,NA
AAEL000666,53.75178546,0.11696118,0.320303975,0.365156818,0.71499435,0.888458629
AAEL000667,39428.84445,0.67571875,0.138210897,4.889041047,1.01E-06,2.96E-05
AAEL000668,3.803203943,-0.581206532,1.08075787,-0.537776821,0.590731136,0.828838091
AAEL000669,0,NA,NA,NA,NA,NA
AAEL000670,50.1218264,-1.227485817,0.328080463,-3.741416981,0.000182986,0.002559797
AAEL000671,0,NA,NA,NA,NA,NA
AAEL000672,12.99915964,0.916902055,0.650519997,1.40949096,0.158690045,0.424739004
AAEL000673,103.9197224,-0.121621375,0.241710398,-0.503169809,0.614844889,0.84081979
AAEL000674,27.16575542,0.261025295,0.429440936,0.607825834,0.543302993,0.803122884
AAEL000677,66.85952678,0.366751669,0.306748499,1.195610315,0.231848664,0.530746965
AAEL000678,389.1443912,2.341395353,0.229500392,10.20214098,1.94E-24,1.02E-21
AAEL000679,241.6821204,0.114342698,0.203974245,0.560574194,0.575087847,0.81921424
AAEL000682,73.47172113,-1.126446557,0.292055038,-3.856966699,0.000114803,0.001742084
AAEL000683,0,NA,NA,NA,NA,NA
AAEL000685,22.73023762,-0.468357721,0.455670498,-1.027842976,0.304023697,0.611530927
AAEL000686,0,NA,NA,NA,NA,NA
AAEL000687,763.3695592,0.35923086,0.298772825,1.202354531,0.229226198,0.527031882
AAEL000689,27.08605498,-0.088670243,0.422347858,-0.209945999,0.83370982,0.942688055
AAEL000690,0,NA,NA,NA,NA,NA
AAEL000692,27.77745921,0.340994408,0.43224214,0.788896723,0.430172371,0.723526815
AAEL000694,0,NA,NA,NA,NA,NA
AAEL000697,3.998177348,2.46060715,1.212617781,2.029169611,0.042441018,0.182031623
AAEL000698,0.18263178,1.129374971,4.080472857,0.276775514,0.781952484,NA
AAEL000699,2.617597653,-0.166408804,1.357612069,-0.122574635,0.902443941,NA
AAEL000701,54.40681212,0.019869223,0.35685,0.05567948,0.955597146,0.986400082
AAEL000703,22.25421599,1.178606896,0.509639155,2.312630188,0.02074298,0.1098887
AAEL000704,8.389999672,-1.681343357,0.813233842,-2.067478345,0.038689103,0.170969169
