,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000304,102.225018,-0.936512145,0.250682336,3.735852158,0.000187081,0.000491883
AAEL000305,4.464682217,-1.756569758,0.632307473,2.778030995,0.00546894,0.011231242
AAEL000308,3.75441542,0.503790248,0.676101638,-0.745139812,0.456187204,0.545624097
AAEL000311,56.07116255,-7.807611753,0.849202468,9.194052121,3.78E-20,3.99E-19
AAEL000312,0.977045459,-3.421376399,1.471078959,2.325759863,0.020031365,0.036646347
AAEL000314,177.9887543,2.23459904,0.1779067,-12.56051085,3.48E-36,7.64E-35
AAEL000315,32.8432511,-0.038664188,0.237987328,0.162463221,0.870941089,0.900980138
AAEL000316,22.42285238,-6.467653331,0.855212836,7.562624247,3.95E-14,2.75E-13
AAEL000320,6.965655372,-6.254231602,0.918998404,6.805486901,1.01E-11,5.75E-11
AAEL000322,10.02041118,-0.936378497,0.389899982,2.401586408,0.016324153,0.03041162
AAEL000323,0.180510792,-0.988185907,3.41144054,0.28966822,0.772070072,NA
AAEL000324,5.563647228,-3.523344575,0.76974305,4.577299627,4.71E-06,1.54E-05
AAEL000326,0,#VALUE!,NA,NA,NA,NA
AAEL000327,7.536767723,-6.367716243,0.916793228,6.945640571,3.77E-12,2.22E-11
AAEL000328,649.1690369,1.362668621,0.205379515,-6.6348809,3.25E-11,1.78E-10
AAEL000329,0.499340595,3.270827359,2.297110287,-1.42388782,0.154478948,0.223713388
AAEL000330,81.79777474,0.446268551,0.151663786,-2.942485889,0.003255886,0.006954325
AAEL000332,47.90943734,0.499817496,0.26055556,-1.91827607,0.055076015,0.091032978
AAEL000334,1.313941099,-0.291125518,1.124750672,0.258835603,0.795762087,0.84467135
AAEL000335,89.94123553,-7.754668201,0.662269511,11.70923328,1.14E-31,2.08E-30
AAEL000336,21.38127641,0.514455779,0.295765864,-1.739402146,0.081964051,0.129403906
AAEL000337,17.01888752,-1.187479274,0.309001696,3.842953901,0.000121562,0.000327169
AAEL000338,1.689170598,-3.571690507,1.216993444,2.934847779,0.003337114,0.007108474
AAEL000340,2.533479295,-2.509718617,1.035017992,2.424806753,0.015316537,0.028693373
AAEL000341,0.595107422,-2.708274078,1.79271566,1.510710337,0.130862268,0.194251472
AAEL000342,13.96395803,0.272876839,0.364900486,-0.747811663,0.454573767,0.544817477
AAEL000343,171.0114781,-0.306998273,0.149183944,2.057850632,0.039604474,0.067726958
AAEL000344,0,#VALUE!,NA,NA,NA,NA
AAEL000348,35.0954289,-2.522927668,0.299997783,8.409821047,4.11E-17,3.52E-16
