,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000429,20.93395649,-1.618695603,0.546799132,2.960311217,0.003073284,0.007708664
AAEL000431,1537.742746,2.896808356,0.200273576,-14.46425642,2.04E-47,1.48E-45
AAEL000432,0,#VALUE!,NA,NA,NA,NA
AAEL000433,25.85721823,-3.960458405,0.688157867,5.755159675,8.66E-09,5.44E-08
AAEL000434,55.9743851,0.114990177,0.297635868,-0.386345159,0.69924106,0.774527144
AAEL000435,72.46679275,-0.478538012,0.26161967,1.829136213,0.067379205,0.116553658
AAEL000436,325.519004,-0.512057358,0.204448846,2.504574458,0.01225988,0.026461627
AAEL000438,134.1132819,0.855891761,0.272795766,-3.137481838,0.001704058,0.004527024
AAEL000439,21.68877537,-0.958174691,0.567234854,1.689202776,0.091180577,0.150855118
AAEL000440,72.75252946,-1.471028974,0.292418388,5.030562491,4.89E-07,2.40E-06
AAEL000441,0.817847252,-2.510635002,2.354883882,1.066139618,0.286360533,NA
AAEL000442,730.6465222,-11.34759566,1.19056944,9.531233778,1.55E-21,3.22E-20
AAEL000444,128.9642728,-0.274302403,0.206462865,1.328579857,0.183986621,0.27060228
AAEL000445,10.27546246,0.601797145,0.692910085,-0.868506835,0.385116932,0.490986746
AAEL000448,75.71300219,-0.337311189,0.299826257,1.12502218,0.260579636,0.359156448
AAEL000449,6.976408046,-0.195468806,0.819561121,0.238504245,0.811490024,0.86155052
AAEL000450,102.2727902,0.165040401,0.260662296,-0.633157936,0.526630511,0.624002058
AAEL000451,164.0422069,0.685143412,0.235190571,-2.913141495,0.003578124,0.008830321
AAEL000452,98.53557122,-1.447110749,0.248958832,5.812650774,6.15E-09,3.94E-08
AAEL000454,3999.683755,2.921118997,0.199558907,-14.63787831,1.61E-48,1.25E-46
AAEL000455,24.56484057,1.383555387,0.418421023,-3.306610594,0.000944321,0.002654695
AAEL000457,57.40425521,-7.672511159,1.222078197,6.278248952,3.42E-10,2.62E-09
AAEL000458,4420.456645,2.791069251,0.196787084,-14.1831933,1.16E-45,7.92E-44
AAEL000459,315.3559331,-1.484794824,0.197485791,7.518489376,5.54E-14,6.44E-13
AAEL000460,83.05045019,0.18062517,0.380766852,-0.474372097,0.635234587,0.719779429
AAEL000461,97.49198246,-1.296051317,0.27809241,4.660505897,3.15E-06,1.37E-05
AAEL000462,0,#VALUE!,NA,NA,NA,NA
AAEL000463,0.525512495,-1.867427406,2.695373959,0.692826834,0.48841823,NA
