,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL016523,0,#VALUE!,NA,NA,NA,NA
AAEL016525,0,#VALUE!,NA,NA,NA,NA
AAEL016526,0,#VALUE!,NA,NA,NA,NA
AAEL016527,0,#VALUE!,NA,NA,NA,NA
AAEL016528,0,#VALUE!,NA,NA,NA,NA
AAEL016529,0,#VALUE!,NA,NA,NA,NA
AAEL016530,0,#VALUE!,NA,NA,NA,NA
AAEL016531,0.199511844,-0.362508138,4.034477366,0.089852565,0.928404377,NA
AAEL016536,0,#VALUE!,NA,NA,NA,NA
AAEL016537,0,#VALUE!,NA,NA,NA,NA
AAEL016538,0,#VALUE!,NA,NA,NA,NA
AAEL016539,0,#VALUE!,NA,NA,NA,NA
AAEL016540,0,#VALUE!,NA,NA,NA,NA
AAEL016541,0,#VALUE!,NA,NA,NA,NA
AAEL016542,0,#VALUE!,NA,NA,NA,NA
AAEL016543,0,#VALUE!,NA,NA,NA,NA
AAEL016544,0.199511844,-0.362508138,4.034477366,0.089852565,0.928404377,NA
AAEL016545,0,#VALUE!,NA,NA,NA,NA
AAEL016547,0,#VALUE!,NA,NA,NA,NA
AAEL016549,0,#VALUE!,NA,NA,NA,NA
AAEL016550,0,#VALUE!,NA,NA,NA,NA
AAEL016551,0,#VALUE!,NA,NA,NA,NA
AAEL016552,0,#VALUE!,NA,NA,NA,NA
AAEL016556,0,#VALUE!,NA,NA,NA,NA
AAEL016559,0,#VALUE!,NA,NA,NA,NA
AAEL016561,0,#VALUE!,NA,NA,NA,NA
AAEL016564,0,#VALUE!,NA,NA,NA,NA
AAEL016577,0,#VALUE!,NA,NA,NA,NA
AAEL016583,0,#VALUE!,NA,NA,NA,NA
AAEL016585,0,#VALUE!,NA,NA,NA,NA
AAEL016586,0.091112469,0.571820137,4.080472857,-0.140135753,0.888552732,NA
AAEL016587,0,#VALUE!,NA,NA,NA,NA
AAEL016589,0,#VALUE!,NA,NA,NA,NA
AAEL016590,0.091112469,0.571820137,4.080472857,-0.140135753,0.888552732,NA
AAEL016591,0,#VALUE!,NA,NA,NA,NA
AAEL016592,0,#VALUE!,NA,NA,NA,NA
AAEL016593,0,#VALUE!,NA,NA,NA,NA
AAEL016594,0,#VALUE!,NA,NA,NA,NA
AAEL016595,0,#VALUE!,NA,NA,NA,NA
AAEL016596,0.091112469,0.571820137,4.080472857,-0.140135753,0.888552732,NA
AAEL016597,0,#VALUE!,NA,NA,NA,NA
AAEL016599,0,#VALUE!,NA,NA,NA,NA
AAEL016601,0,#VALUE!,NA,NA,NA,NA
AAEL016602,0,#VALUE!,NA,NA,NA,NA
AAEL016603,0,#VALUE!,NA,NA,NA,NA
AAEL016604,0,#VALUE!,NA,NA,NA,NA
AAEL016605,0,#VALUE!,NA,NA,NA,NA
AAEL016607,0,#VALUE!,NA,NA,NA,NA
AAEL016608,0,#VALUE!,NA,NA,NA,NA
AAEL016610,0,#VALUE!,NA,NA,NA,NA
AAEL016611,0,#VALUE!,NA,NA,NA,NA
AAEL016612,0,#VALUE!,NA,NA,NA,NA
AAEL016613,0,#VALUE!,NA,NA,NA,NA
AAEL016615,0,#VALUE!,NA,NA,NA,NA
AAEL016616,0,#VALUE!,NA,NA,NA,NA
AAEL016619,0,#VALUE!,NA,NA,NA,NA
AAEL016620,0,#VALUE!,NA,NA,NA,NA
AAEL016621,0,#VALUE!,NA,NA,NA,NA
AAEL016622,0,#VALUE!,NA,NA,NA,NA
AAEL016625,0,#VALUE!,NA,NA,NA,NA
AAEL016626,0,#VALUE!,NA,NA,NA,NA
AAEL016627,0,#VALUE!,NA,NA,NA,NA
AAEL016628,0,#VALUE!,NA,NA,NA,NA
