,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AGAP012111,593.7253547,0.604868881,0.142965356,-4.230877298,2.33E-05,0.000179764
AGAP012112,48.98723062,-0.191933667,0.326030976,0.588697642,0.55606412,0.768940029
AGAP012113,120.1471337,-0.091990021,0.221140629,0.415979737,0.677424831,0.845320232
AGAP012114,10.75938133,0.972520127,0.617335811,-1.575350254,0.11517562,0.283382846
AGAP012115,352.3759781,0.274739919,0.158049057,-1.738320522,0.082154352,0.220979169
AGAP012118,28.86081554,0.228723082,0.386074716,-0.592432169,0.55356123,0.767182234
AGAP012119,34.9835171,0.319383613,0.353717228,-0.902934853,0.366560472,0.616495626
AGAP012120,1.933555697,0.277763144,1.394436493,-0.199193829,0.842111127,0.928429389
AGAP012121,41.27689111,-0.417289577,0.337807611,1.235287672,0.21672346,0.442001794
AGAP012122,7.884895664,-0.831178221,0.744746449,1.1160553,0.264398464,0.50550191
AGAP012123,2.082333588,1.644557782,1.416204026,-1.161243543,0.245542871,0.480025253
AGAP012124,3.492750169,-1.13499199,1.130002866,1.004415143,0.315178554,0.564188461
AGAP012125,0,#VALUE!,NA,NA,NA,NA
AGAP012126,123.9770121,0.118619468,0.206254815,-0.57511127,0.565216047,0.773393832
AGAP012129,609.7429764,-0.356511894,0.142898426,2.494862296,0.012600602,0.048588727
AGAP012130,0,#VALUE!,NA,NA,NA,NA
AGAP012131,0.218211654,1.759582853,4.080472857,-0.43122033,0.666308173,NA
AGAP012132,10.02421473,3.410577773,0.81253788,-4.19743849,2.70E-05,0.000205361
AGAP012134,89.98875717,0.067249683,0.234716188,-0.286514889,0.774483792,0.899082286
AGAP012135,168.531728,0.003418824,0.203516716,-0.01679874,0.986597175,0.99544501
AGAP012136,92.84532361,0.019280146,0.239493685,-0.080503777,0.935836593,0.97247236
AGAP012137,53.21739644,-0.166290276,0.303772652,0.547416874,0.584092365,0.78696966
AGAP012138,12261.54739,-0.574843896,0.111756714,5.143707935,2.69E-07,2.83E-06
AGAP012139,55.09689114,0.694531254,0.284383779,-2.44223231,0.01459675,0.055089777
AGAP012140,580.5736993,-0.035005252,0.142247503,0.246086937,0.805614935,0.912770297
AGAP012141,4.659759944,2.663306759,1.083963251,-2.457008349,0.014009943,0.053266012
AGAP012142,56.0978823,-0.721603621,0.296428912,2.43432267,0.014919688,0.056207854
AGAP012143,18.11810707,-0.904722659,0.492979648,1.835213002,0.066474135,0.187281928
AGAP012144,33.9972741,-0.781170919,0.375704886,2.07921416,0.037597671,0.119848616
AGAP012145,418.4208021,-0.387418853,0.156261049,2.479305345,0.013163856,0.050491503
AGAP012146,63.92279321,0.099320075,0.27757131,-0.357818232,0.720479346,0.868174746
AGAP012147,0,#VALUE!,NA,NA,NA,NA
AGAP012148,434.3438125,0.048407262,0.147721329,-0.327693114,0.743143711,0.881454961
AGAP012152,6.888833271,-3.198895611,1.057018233,3.026339103,0.002475345,0.012277712
AGAP012154,8.98486103,0.432554056,0.743639091,-0.581672025,0.560787618,0.771004156
AGAP012155,0.126001504,-0.163970499,4.080472857,0.040184191,0.967946282,NA
AGAP012156,3.987059852,-5.055265425,1.498927047,3.372589369,0.000744649,0.004180555
AGAP012159,21.50954829,-0.377933723,0.454884621,0.830834251,0.406067271,0.651749983
AGAP012160,3.961485676,0.482886891,1.022622064,-0.472204647,0.636780723,0.822141407
AGAP012161,58.63894551,0.667376129,0.309389162,-2.157076626,0.030999695,0.102271892
AGAP012162,0.551595893,-0.684978809,2.679143746,0.255670794,0.798205049,NA
AGAP012163,291.7459775,0.250299273,0.17128081,-1.461338682,0.143922519,0.331629272
AGAP012164,11.06134859,0.129288988,0.632858774,-0.204293585,0.838124083,0.926859095
AGAP012166,153.8226595,3.12478071,0.233668494,-13.37270872,8.73E-41,4.92E-39
AGAP012167,1.685307166,-1.521655378,1.692957224,0.898815018,0.368751199,0.618504427
AGAP012168,52.99289972,0.124537234,0.354016248,-0.35178395,0.725000296,0.871074247
AGAP012173,0.597421993,-0.69502608,2.613162361,0.265971258,0.790261345,NA
AGAP012174,53.23302087,-0.514204833,0.341289388,1.50665345,0.131899509,0.311971558
AGAP012175,70.37826632,0.292508286,0.267440291,-1.093733054,0.274072073,0.517221643
AGAP012176,4.693399126,1.910392259,1.015195631,-1.881797163,0.059863561,0.172515176
AGAP012177,154.6748676,0.000201314,0.206250094,-0.000976068,0.999221211,0.999451499
AGAP012178,0.126001504,-0.163970499,4.080472857,0.040184191,0.967946282,NA
AGAP012179,5.327482823,0.162605189,0.861418942,-0.188764353,0.850277512,0.933364139
AGAP012180,65.79427801,0.692292035,0.272260144,-2.542759383,0.010998094,0.043316998
AGAP012181,20.24269113,0.33279904,0.457921741,-0.72675964,0.467373211,0.704060998
AGAP012182,0,#VALUE!,NA,NA,NA,NA
AGAP012183,15.89510871,-0.653928435,0.522527886,1.251470882,0.210762731,0.43371752
AGAP012184,120.5592336,1.062189121,0.234182238,-4.53573734,5.74E-06,4.89E-05
AGAP012185,3.040417054,-0.171838914,1.203239255,0.142813587,0.886437406,0.951771363
AGAP012186,217.8779996,-0.069907621,0.218629051,0.319754489,0.74915445,0.884715731
AGAP012187,0.122615795,-0.163970499,4.080472857,0.040184191,0.967946282,NA
AGAP012188,1476.411939,-0.532897921,0.135890177,3.921533781,8.80E-05,0.00060758
AGAP012189,235.9858486,-1.62727301,0.186365079,8.731641261,2.51E-18,6.50E-17
AGAP012190,0.126604418,-0.163970499,4.080472857,0.040184191,0.967946282,NA
AGAP012191,364.8854639,0.049861845,0.160038896,-0.31156079,0.755374337,0.888304098
AGAP012192,3.79496295,-0.563820016,1.046538587,0.538747469,0.590061115,0.790146633
AGAP012193,4.302328873,0.547262272,0.948824172,-0.576779437,0.564088462,0.772925067
AGAP012194,56.75514806,-0.55059965,0.378493508,1.454713589,0.145748569,0.334416489
AGAP012195,50.69158286,-0.375732064,0.31364766,1.197943144,0.230939152,0.461559254
AGAP012196,0.563027725,1.700303406,2.892799359,-0.587770943,0.55668605,NA
AGAP012197,0,#VALUE!,NA,NA,NA,NA
AGAP012198,0.421002853,-0.075709075,3.192264273,0.023716418,0.98107881,NA
AGAP012199,1.716621129,-3.839317986,3.926110902,0.977893412,0.328127044,0.578485191
AGAP012200,4.00631591,-0.363747425,1.020716692,0.356364727,0.721567442,0.868201469
AGAP012201,22.09099764,-0.787096418,0.490014656,1.606271176,0.108214341,0.271317296
