,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AGAP000771,17.33491683,0.077179228,0.338244817,0.228175642,0.819509697,0.946135322
AGAP000774,22.90806004,-0.362767174,0.302551086,-1.199027838,0.230517121,0.538339073
AGAP000776,146.6141032,-0.31978989,0.141836341,-2.254640014,0.024155934,0.107500147
AGAP000779,2.67227478,-2.119425986,1.410282827,-1.502837548,0.132880941,0.369202305
AGAP000780,12.36151891,-0.041284958,0.45507869,-0.090720481,0.927714696,0.981722748
AGAP000781,9.657445018,0.062611152,0.432094281,0.144901599,0.884788564,0.971828511
AGAP000782,1.737157092,0.77441123,0.960346983,0.806386903,0.420019796,0.741239591
AGAP000783,14.55330392,-0.35693286,0.357293985,-0.99898928,0.317799884,0.644368196
AGAP000784,7.371679087,0.234262524,0.576478552,0.406368153,0.684472116,0.898842624
AGAP000785,9.554712891,4.014719667,0.625222459,6.421265919,1.35E-10,5.35E-09
AGAP000787,6.090926298,-0.194120558,0.514626946,-0.377206362,0.706020253,0.9083842
AGAP000791,8.080654936,0.173752019,0.434517164,0.399873777,0.689249488,0.900421639
AGAP000792,61.21163238,0.795778879,0.369831583,2.151733158,0.031418377,0.13085925
AGAP000794,29.22517821,0.410490586,0.2624252,1.564219391,0.117766055,0.338178555
AGAP000805,5.540609629,0.393404997,0.512030212,0.768323799,0.442294839,0.757709372
AGAP000807,1.067014996,1.433178187,1.19035485,1.203992395,0.228592518,0.535863981
AGAP000808,193.2243194,-2.09207543,0.323036929,-6.476273271,9.40E-11,3.83E-09
AGAP000809,10.26790799,0.437266331,0.404768257,1.080288099,0.280013908,0.602297999
AGAP000810,7.145006393,0.3219675,0.462824495,0.695657864,0.486643119,0.792362195
AGAP000812,46.45277132,-0.665986274,0.260436018,-2.55719727,0.010551936,0.056835251
AGAP000813,10.51685365,0.60621471,0.381531316,1.588898959,0.112083206,0.326059932
AGAP000814,2.26644805,-0.069650314,0.809553144,-0.086035505,0.931438193,0.981743836
AGAP000815,140.8208873,0.179454076,0.201506597,0.890561792,0.373164305,0.698513682
AGAP000818,248.6952391,-6.701113186,0.520909828,-12.86424795,7.15E-38,1.90E-35
AGAP000823,4.232793521,-0.176654129,0.614813081,-0.287329816,0.773859795,0.931200022
AGAP000824,26.30933155,-0.306561512,0.344286123,-0.890426572,0.37323688,0.698513682
AGAP000825,7.178972383,-0.355565759,0.471665755,-0.753851121,0.450938623,0.764963353
AGAP000826,14.48443291,0.140765998,0.332196672,0.423742949,0.671753289,0.895295684
AGAP000829,13.59047897,-0.305624822,0.377284042,-0.810065595,0.417902477,0.740656075
AGAP000830,3.281414442,0.029758898,0.67874512,0.043843996,0.965028757,0.991648378
AGAP000831,78.85563423,-0.131080909,0.178115857,-0.735930599,0.461772934,0.773967853
AGAP000832,68.8474219,-0.034048564,0.166279442,-0.204767129,0.83775407,0.952152279
AGAP000841,9.970347142,-0.603583587,0.412432219,-1.463473413,0.143337883,0.387389046
AGAP000842,26.33886731,0.208255024,0.259552047,0.802363252,0.422342864,0.742436303
AGAP000843,16.14653493,0.425220431,0.307086026,1.384694826,0.166145802,0.429114722
AGAP000844,3.411793991,-1.345420563,0.801097826,-1.679470996,0.093060287,0.284815271
AGAP000847,22.1127969,-0.118561433,0.310827152,-0.381438468,0.702877921,0.907614995
AGAP000848,1.456072002,-0.540690501,1.096863584,-0.492942339,0.62205333,0.869168991
AGAP000849,106.2960902,0.304944371,0.17236523,1.769175665,0.076864564,0.251314656
AGAP000851,373.4834934,0.517633859,0.22514489,2.299114401,0.021498444,0.098549322
AGAP000852,75.81195281,0.697858615,0.180144717,3.873877774,0.000107117,0.001205768
AGAP000855,74.43449815,-0.114389301,0.201092419,-0.568839451,0.569465099,0.840772625
AGAP000856,12.33772976,0.361377472,0.356469831,1.01376734,0.310693783,0.637101288
AGAP000857,24.85907657,0.467788962,0.260001566,1.799177479,0.071990611,0.240749183
AGAP000861,6.647659282,-0.908319508,0.568183725,-1.598636971,0.10990129,0.32094531
AGAP000862,98.98867722,0.021478402,0.146062351,0.147049544,0.883092915,0.970907424
AGAP000864,2.714397887,0.015447291,0.771544643,0.020021253,0.984026418,0.996726603
AGAP000865,94.86696877,-0.618171384,0.26218695,-2.357750389,0.018386051,0.087413048
AGAP000868,99.01151793,0.1498934,0.204530719,0.732864976,0.463640787,0.775537862
AGAP000869,4.102114079,-1.46384538,0.718833586,-2.036417619,0.041708438,0.163687001
AGAP000870,23.14125784,-0.320631139,0.285283325,-1.123904238,0.261053653,0.57682148
AGAP000880,9.64215017,-0.385878361,0.458672662,-0.841293568,0.400183493,0.72617682
AGAP000881,135.8838964,0.614477996,0.536858147,1.144581674,0.252382487,0.566155309
AGAP000883,638.1624184,0.118890248,0.180461855,0.65881096,0.510017169,0.806353612
AGAP000886,38.17123029,0.141932055,0.211769927,0.670218178,0.502718718,0.801302463
AGAP000887,3.765385254,0.459476435,0.633406888,0.72540486,0.468203692,0.779095468
