,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AGAP000304,339.7309441,-0.260564021,0.184650818,1.411117611,0.158209938,0.463998135
AGAP000305,87.56911973,-0.732132008,0.252050804,2.904700152,0.003676051,0.025693408
AGAP000306,202.2835196,0.429681683,0.191216317,-2.247097371,0.024633805,0.122044778
AGAP000307,104.6824654,0.415497465,0.230823438,-1.800066182,0.071850189,0.270593975
AGAP000308,140.5308731,-0.129262341,0.205045323,0.630408628,0.528427267,0.83734333
AGAP000309,0.418122562,-1.952778022,3.076919223,0.634653652,0.525654328,NA
AGAP000310,152.893833,0.216545535,0.200760381,-1.078626839,0.280754112,0.638921855
AGAP000311,63.82898387,-2.54007452,0.351934469,7.217464448,5.30E-13,1.55E-11
AGAP000312,10.06771902,-0.896022534,0.639635855,1.400832251,0.161264242,0.468655418
AGAP000313,30.46400348,-1.18522147,0.46154501,2.567943415,0.010230385,0.060885347
AGAP000314,0.140738804,-0.474363846,4.080472857,0.116252175,0.907452687,NA
AGAP000315,2.329456883,-0.945882841,1.35922549,0.695898398,0.486492461,0.809554762
AGAP000316,0,#VALUE!,NA,NA,NA,NA
AGAP000317,3.696742702,-1.092332094,1.051915582,1.038421821,0.299073715,0.65883796
AGAP000319,144.5885449,-0.059064235,0.203768765,0.28985912,0.771924017,0.94664199
AGAP000320,73.58824538,-0.137969635,0.262135057,0.526330346,0.598658702,0.875395335
AGAP000321,224.9104806,0.199424296,0.204132648,-0.976934841,0.328601412,0.689187016
AGAP000322,4.573495365,0.804855467,0.94561514,-0.851144861,0.394688888,0.743939062
AGAP000323,4.055022952,-0.705290217,1.061240052,0.664590651,0.506312351,0.822269138
AGAP000324,49.91357665,-0.652409561,0.327399711,1.99270048,0.046294255,0.196641669
AGAP000325,313.4429595,0.045190556,0.212220922,-0.212941099,0.831372905,0.961594125
AGAP000326,167.250417,-0.15816191,0.221442041,0.714236145,0.47508117,0.804017736
AGAP000327,3.00249276,0.491777467,1.205860712,-0.40782278,0.683403788,0.913212199
AGAP000328,182.7382153,-0.044929378,0.199143275,0.225613335,0.821502168,0.960651019
AGAP000329,0.419022499,-1.955373201,2.847101372,0.686794373,0.492212316,NA
AGAP000330,0.546378426,1.419139905,2.692341472,-0.527102494,0.598122415,NA
AGAP000331,35.46051548,-5.892143566,0.89291967,6.598738682,4.15E-11,1.02E-09
AGAP000332,0.855182672,1.031546828,2.272079842,-0.454009938,0.649821674,NA
